"ID","Player","Unit"
"1276","Darh","Tumulus"
"1277","Darh","Autel"
"1278","Darh","Mendiant"
"1279","Darh","Zombie"
"1280","Darh","Cadarces"
"1281","Darh","Vagabond"
"1282","Darh","Tour de guet"
"1283","Darh","Chapelle"
"1284","Darh","Crypte"
"1285","Maryl","Hospice"
"1286","Maryl","Ingénieur"
"1287","Maryl","Voleur"
"1288","Maryl","Barbier"
"1289","Morjul","Carrière"
"1290","Morjul","Champs"
"1291","Morjul","Puits"
"1292","Morjul","Fermier"
"1293","Morjul","Glaneur"
"1294","Morjul","Révolte"
"1295","Carderon","Démons"
"1296","Carderon","Champs"
"1297","Carderon","Puits"
"1298","Carderon","Carrière"
"1299","Carderon","Mine"
"1300","Carderon","Tour d&apos;affût"
"1301","Carderon","Grange"
"1302","Carderon","Fermier"
"1303","Carderon","Boucherie"
"1304","Carderon","Irrigation"
"1305","Morjul","Souk"
"1306","Morjul","Surta"
"1307","Carderon","Bucheron"
"1308","Morjul","Tumulus"
"1309","Carderon","Scierie"
"1310","Carderon","Route"
"1311","Morjul","Pâtures"
"1312","Morjul","Boucherie"
"1313","Carderon","Latrines publiques"
"1314","Morjul","Scierie"
"1315","Morjul","Zombie"
"1316","Morjul","Latrines publiques"
"1317","Morjul","Grange"
"1318","Morjul","Irrigation"
"1319","Darh","Glaneur"
"1320","Darh","Chasseur"
"1321","Maryl","Chirurgien"
"1323","Morjul","Avant-coureur (v)"
"1324","Maryl","Contre espionnage"
"1325","Maryl","Hôpital"
"1326","Maryl","Bourgeois"
"1327","Morjul","Mine"
"1328","Maryl","Ménestrel"
"1329","Morjul","Tour de guet"
"1330","Morjul","Ferme"
"1331","Morjul","Boquillon"
"1332","Morjul","Moulin"
"1333","Morjul","Vagabond"
"1334","Morjul","Verger"
"1335","Morjul","Adorateur"
"1336","Morjul","Autel sacrificiel"
"1337","Morjul","Cultiste"
"1338","Morjul","Boulangerie"
"1345","Morjul","Cercle de pouvoir"
"1346","Morjul","Chapelle"
"1347","Morjul","Mégalithe"
"1350","Creatures","Tornade"
"1356","Calias","Homme d&apos;arme"
"1357","Calias","Tour de guet"
"1366","Creatures","Soif"
"1367","Maryl","Académie du dogme"
"1371","Maryl","Armurerie"
"1372","Maryl","Arsenal"
"1373","Maryl","Saboteur"
"1374","Maryl","Alchimiste"
"1375","Maryl","Laboratoire"
"1376","Creatures","Maladie"
"1388","Creatures","Froid"
"1395","Calias","Gabare"
"1396","Calias","Phalange"
"1397","Gunnar","Bucheron"
"1398","Gunnar","Chef de chantier"
"1399","Gunnar","Pêcheur"
"1400","Gunnar","Glaneur"
"1401","Gunnar","Scierie"
"1402","Gunnar","Homme d&apos;arme"
"1403","Gunnar","Mineur"
"1404","Gunnar","Mine"
"1405","Gunnar","Forgeron"
"1410","Darh","Adorateur"
"1411","Darh","Boucherie"
"1412","Darh","Goule"
"1413","Darh","Cercle de pouvoir"
"1414","Darh","Mégalithe"
"1415","Darh","Atorbanan"
"1416","Gunnar","Orpailleur"
"1417","Gunnar","Chasseur"
"1418","Morjul","Charnier"
"1419","Morjul","Goule"
"1420","Morjul","Vampire"
"1422","Morjul","Gargouilles"
"1423","Morjul","Château hanté"
"1424","Morjul","Ruines"
"1425","Morjul","Fantômes"
"1428","Gunnar","Tour d&apos;affût"
"1433","Gunnar","Champs"
"1438","Gunnar","Marché aux poissons"
"1439","Gunnar","Boucherie"
"1440","Gunnar","Forge"
"1443","Morjul","Levite"
"1444","Morjul","Garde chasse"
"1445","Morjul","Camp"
"1446","Darh","Garde chasse"
"1447","Darh","Charbonnage"
"1448","Darh","Papeterie"
"1449","Darh","Mine"
"1450","Darh","Forgeron"
"1451","Gunnar","Phare"
"1452","Gunnar","Carrière"
"1463","Gowryn","Fermier"
"1464","Gowryn","Mineur Nain"
"1465","Calias","Scierie"
"1466","Gowryn","Chef de chantier"
"1467","Gowryn","Champs"
"1468","Gowryn","Ferme"
"1469","Calias","Pâtures"
"1471","Calias","Sapeur"
"1472","Gowryn","Pâtures"
"1473","Gowryn","Grange"
"1474","Gowryn","Entrepôt"
"1475","Gowryn","Chasseur"
"1476","Gowryn","Pêcheur"
"1477","Gowryn","Bucheron"
"1478","Gowryn","Scierie"
"1479","Calias","Lancier"
"1480","Gunnar","Barbares (v)"
"1481","Monstres","Feu de camp"
"1482","Monstres","Barbares (v)"
"1483","Monstres","Loup-garous"
"1484","Monstres","Chamane"
"1485","Monstres","Grand totem"
"1486","Carderon","Vagabond"
"1487","Monstres","Mine d&apos;argent"
"1488","Monstres","Dragon"
"1489","Monstres","Charnier"
"1490","Monstres","Mine d&apos;or"
"1491","Monstres","Géant"
"1492","Monstres","Ruines"
"1493","Monstres","Zombie"
"1494","Monstres","Tisseur"
"1495","Monstres","Squelettes"
"1496","Monstres","Revenants"
"1497","Monstres","Goule"
"1498","Monstres","Ombres"
"1499","Monstres","Brigands"
"1500","Monstres","Brigands (v)"
"1501","Monstres","Mégalithe"
"1502","Monstres","Palissades"
"1503","Monstres","Camp"
"1504","Monstres","Matériel de campagne"
"1505","Monstres","Champion des clans"
"1506","Monstres","Barbares"
"1507","Monstres","Hors la loi"
"1508","Monstres","Tour de tisseur"
"1509","Monstres","Cadavres mécanisés"
"1510","Monstres","Ingénieur militaire (v)"
"1511","Monstres","Atelier"
"1512","Monstres","Armes enchantées"
"1513","Monstres","Mine de diamants"
"1514","Monstres","Léprechaun"
"1515","Morjul","Atorbanan"
"1516","Morjul","Baraques"
"1517","Morjul","Cages"
"1518","Gunnar","Catamaran"
"1519","Morjul","Grenier"
"1520","Morjul","Caveau"
"1527","Calias","Charbonnage"
"1528","Morjul","Créature"
"1529","Calias","Papeterie"
"1530","Calias","Eclaireur"
"1531","Calias","Fossés"
"1532","Calias","Ecuries"
"1533","Calias","Camp"
"1541","Gunnar","Fermier"
"1542","Sephar","Hors la loi"
"1543","Sephar","Brigands"
"1544","Sephar","Chef de bande"
"1545","Sephar","Baudet"
"1546","Sephar","Sacs de jute"
"1547","Sephar","Voleur"
"1548","Gunnar","Ferme"
"1549","Gunnar","Grange"
"1550","Gunnar","Mendiant"
"1551","Gunnar","Puits"
"1552","Gunnar","Moulin"
"1553","Sephar","Bastion de Brigands"
"1554","Gunnar","Armurier"
"1555","Morjul","Tribune"
"1556","Morjul","Crypte"
"1557","Gowryn","Moulin"
"1558","Gowryn","Boucherie"
"1559","Gowryn","Tailleur de pierre Nain"
"1561","Gowryn","Carrière"
"1562","Gowryn","Boulangerie"
"1563","Gowryn","Cercle de pouvoir"
"1564","Gowryn","Moulin à eau"
"1565","Gowryn","Grenier"
"1566","Gowryn","Autel"
"1567","Gowryn","Tour d&apos;affût"
"1568","Calias","Cages"
"1575","Darh","Temple"
"1576","Darh","Surta"
"1577","Darh","Ecuries"
"1579","Darh","Baraques"
"1580","Darh","Avant-coureur monté"
"1581","Darh","Caveau"
"1582","Darh","Champs"
"1583","Darh","Irrigation"
"1584","Maryl","Grenadiers"
"1585","Gunnar","Archer"
"1586","Darh","Chasseur de sorcières"
"1587","Darh","Derviches"
"1588","Darh","Geôle"
"1589","Gunnar","Boulangerie"
"1590","Darh","Eboueurs"
"1591","Darh","Fermier"
"1592","Darh","Ferme"
"1593","Darh","Grange"
"1594","Serenissime","Eclaireur monté (v)"
"1595","Serenissime","Mine de diamants"
"1597","Darh","Moulin"
"1598","Calias","Geôle"
"1599","Calias","Baraques"
"1600","Calias","Prisonniers"
"1601","Cook","Feu de camp"
"1602","Cook","Paysan"
"1603","Cook","Source de vie"
"1604","Cook","Clairière sacrée"
"1605","Cook","Cale sèche"
"1606","Cook","Duc régnant"
"1607","Cook","Boucanier"
"1608","Cook","Eclaireur (v)"
"1609","Calias","Pêcheur"
"1610","Calias","Esclave"
"1611","Cook","Galion"
"1612","Maryl","Hallebardier"
"1621","Tievani","Feu de camp"
"1622","Tievani","Cale sèche"
"1623","Tievani","Clairière sacrée"
"1624","Tievani","Source de vie"
"1625","Tievani","Paysan"
"1626","Tievani","Comte régnant"
"1627","Tievani","Boucanier"
"1628","Tievani","Eclaireur (v)"
"1629","Carderon","Zombie"
"1630","Carderon","Squelettes"
"1631","Carderon","Cultiste"
"1632","Samael","Feu de camp"
"1633","Samael","Bastion de Brigands"
"1634","Samael","Remparts"
"1635","Samael","Brigands"
"1636","Samael","Hors la loi"
"1637","Samael","Assassin"
"1638","Samael","Chef de bande"
"1639","Samael","Baudet"
"1640","Samael","Eclaireur (v)"
"1641","Carderon","Autel"
"1642","Carderon","Moulin"
"1643","Carderon","Brigands"
"1644","Carderon","Forgeron"
"1645","Carderon","Chapelle"
"1646","Carderon","Pâtures"
"1647","Carderon","Glaneur"
"1648","Carderon","Choisi"
"1649","Carderon","Echoppe"
"1650","Carderon","Orpailleur"
"1652","Carderon","Pêcheur"
"1653","Carderon","Boulangerie"
"1654","Carderon","Entrepôt"
"1655","Cook","Chasseur"
"1656","Cook","Glaneur"
"1658","Gowryn","Cantinier"
"1659","Gowryn","Infirmerie"
"1660","Gowryn","Echoppe"
"1661","Gowryn","Brasserie"
"1662","Gowryn","Chapelle"
"1668","Calias","Eclaireur monté"
"1673","Morjul","Sépulcre"
"1674","Morjul","Temple"
"1675","Morjul","Forgeron"
"1676","Morjul","Forge"
"1677","Gowryn","Garde chasse"
"1679","Calias","Bibliothèque"
"1680","Tievani","Pêcheur"
"1681","Tievani","Bucheron"
"1682","Tievani","Glaneur"
"1683","Tievani","Chef de chantier"
"1684","Tievani","Chasseur"
"1685","Tievani","Homme d&apos;arme"
"1686","Tievani","Mineur"
"1687","Tievani","Orpailleur"
"1688","Tievani","Fermier"
"1689","Tievani","Charbonnier"
"1690","Tievani","Catamaran"
"1691","Tievani","Phare"
"1692","Carderon","Prêtre"
"1693","Tievani","Puits"
"1694","Carderon","Grenier"
"1695","Carderon","Caveau"
"1696","Tievani","Champs"
"1697","Carderon","Révolte"
"1698","Tievani","Scierie"
"1699","Carderon","Sapeur"
"1700","Carderon","Charbonnage"
"1701","Carderon","Papeterie"
"1702","Gunnar","Grenier"
"1703","Darh","Moulin à eau"
"1704","Darh","Tour d&apos;affût"
"1705","Monstres","Cité soumarine"
"1706","Monstres","Cimetière marin"
"1707","Darh","Boulangerie"
"1708","Darh","Grenier"
"1709","Monstres","Sirènes"
"1710","Darh","Levite"
"1711","Darh","Cantinier"
"1712","Darh","Infirmerie"
"1713","Darh","Bibliothèque"
"1714","Darh","Hospice"
"1715","Darh","Egouts"
"1716","Tievani","Mine"
"1717","Tievani","Boucherie"
"1718","Tievani","Latrines publiques"
"1719","Monstres","Ruines elfiques"
"1720","Monstres","Atoll artificiel"
"1721","Monstres","Pirate"
"1722","Morjul","Echoueur (v)"
"1723","Morjul","Créature volante"
"1724","Gunnar","Révolte"
"1726","Monstres","Chiens de guerre"
"1727","Monstres","Archer"
"1728","Gunnar","Autel"
"1729","Darh","Chariot bâché"
"1730","Darh","Barbier"
"1731","Darh","Camp"
"1732","Darh","Cages"
"1733","Darh","Forge"
"1734","Darh","Armurier"
"1735","Darh","Maître forgeron"
"1736","Darh","Chirurgien"
"1737","Darh","Sépulcre"
"1738","Morjul","Cages à corbeaux"
"1739","Morjul","Armurier"
"1740","Gunnar","Brasserie"
"1743","Gunnar","Moulin à eau"
"1744","Gunnar","Chiens de chasse"
"1745","Gunnar","Tisserand"
"1746","Gunnar","Chapelle"
"1747","Gunnar","Atelier de tisserand"
"1748","Tievani","Vagabond"
"1749","Tievani","Cercle de pouvoir"
"1750","Tievani","Grange"
"1751","Tievani","Forgeron"
"1752","Tievani","Forge"
"1753","Tievani","Mendiant"
"1754","Morjul","Avant-coureur"
"1755","Morjul","Ecuries"
"1756","Tievani","Echoppe"
"1757","Tievani","Coffres"
"1759","Monstres","Hallebardier"
"1760","Cook","Pêcheur"
"1761","Darh","Créature"
"1763","Gunnar","Loup-garous"
"1764","Creatures","Chamane"
"1765","Darh","Hôpital"
"1766","Darh","Autel sacrificiel"
"1767","Darh","Cultiste"
"1768","Darh","Tribune"
"1769","Morjul","Avant-coureur monté"
"1770","Morjul","Geôle"
"1772","Darh","Entrepôt"
"1773","Darh","Sage"
"1774","Darh","Cimetière"
"1775","Darh","Ossuaire"
"1776","Serenissime","Tisserand"
"1777","Serenissime","Ménestrel"
"1778","Serenissime","Barge"
"1779","Serenissime","Vigneron"
"1780","Serenissime","Corsaire"
"1781","Serenissime","Vagabond"
"1782","Serenissime","Phalange"
"1783","Serenissime","Mendiant"
"1784","Serenissime","Pirate"
"1785","Serenissime","Mercenaire"
"1786","Serenissime","Créature"
"1787","Serenissime","Marché"
"1788","Serenissime","Sage"
"1789","Serenissime","Prisonniers"
"1790","Darh","Assemblée"
"1791","Darh","Dresseur"
"1792","Darh","Séminaire"
"1793","Darh","Monastère"
"1794","Darh","Arène"
"1795","Morjul","Dresseur"
"1796","Darh","Caserne"
"1797","Darh","Armurerie"
"1798","Tievani","Marin"
"1799","Tievani","Moulin"
"1800","Morjul","Derviches"
"1801","Serenissime","Kiosque"
"1802","Serenissime","Amirauté"
"1803","Serenissime","Autel"
"1804","Serenissime","Forge mécanisée"
"1805","Serenissime","Carrière mécanisée"
"1806","Darh","Ingénieur"
"1807","Darh","Sparabara"
"1808","Serenissime","Pèlerin"
"1809","Darh","Ecole de magie"
"1810","Darh","Sagittaires"
"1811","Darh","Momies"
"1812","Darh","Fantômes"
"1813","Serenissime","Manège"
"1814","Serenissime","Sapeur"
"1815","Serenissime","Caserne"
"1816","Serenissime","Guilde mahoud"
"1817","Serenissime","Cercle de pouvoir"
"1818","Serenissime","Bibliothèque"
"1819","Tievani","Constructeur naval"
"1820","Tievani","Papeterie"
"1821","Serenissime","Hospice"
"1822","Tievani","Autel"
"1823","Serenissime","Chapelle"
"1824","Serenissime","Dévot"
"1825","Serenissime","Caveau"
"1826","Serenissime","Cartographe"
"1827","Serenissime","Tisseur"
"1828","Serenissime","Dresseur"
"1829","Serenissime","Barbier"
"1830","Serenissime","Pavois"
"1831","Serenissime","Mahoud Mercenaire"
"1832","Serenissime","Grande halle"
"1833","Serenissime","Séminaire"
"1834","Serenissime","Assemblée"
"1835","Serenissime","Podium"
"1836","Calias","Cantinier"
"1837","Calias","Enclos"
"1838","Calias","Manège"
"1839","Darh","Tour sombre"
"1840","Darh","Catacombes"
"1841","Calias","Dresseur"
"1842","Calias","Forgeron"
"1843","Calias","Forge"
"1844","Cook","Chef de chantier"
"1845","Cook","Champs"
"1846","Cook","Tour d&apos;affût"
"1847","Cook","Autel"
"1848","Cook","Phare"
"1849","Calias","Echoueur"
"1850","Cook","Orpailleur"
"1851","Cook","Fermier"
"1852","Cook","Ferme"
"1853","Cook","Mineur"
"1854","Cook","Grange"
"1855","Cook","Pâtures"
"1856","Cook","Carrière"
"1857","Calias","Armurier"
"1858","Calias","Phare"
"1860","Morjul","Hall des perditions"
"1861","Serenissime","Cages à corbeaux"
"1863","Morjul","Chariot bâché"
"1864","Morjul","Muwajjih"
"1865","Serenissime","Enclos"
"1866","Serenissime","Collège d&apos;artisans"
"1867","Morjul","Armurerie"
"1868","Serenissime","Maison bourgeoise"
"1869","Morjul","Cimetière"
"1870","Morjul","Sagittaires"
"1871","Morjul","Sagittaires (v)"
"1872","Serenissime","Cages"
"1873","Morjul","Caserne"
"1874","Serenissime","Alchimiste"
"1875","Serenissime","Prêtre"
"1876","Morjul","Chameau"
"1877","Morjul","Tambour"
"1878","Morjul","Tambour (v)"
"1879","Morjul","Sparabara"
"1880","Morjul","Phare"
"1881","Morjul","Marin"
"1882","Morjul","Constructeur naval"
"1883","Calias","Marin"
"1884","Calias","Constructeur naval"
"1885","Gowryn","Sangliers de combat"
"1886","Darh","Fossés"
"1887","Darh","Chiens de chasse"
"1888","Serenissime","Académie du dogme"
"1889","Serenissime","Maître-bâtisseur"
"1890","Serenissime","Donjon"
"1891","Tievani","Atoll artificiel"
"1892","Tievani","Artilleur"
"1893","Tievani","Engin embarqué"
"1894","Tievani","Pirate"
"1895","Torgiel","Forgeron"
"1896","Torgiel","Forge"
"1897","Torgiel","Autel"
"1898","Torgiel","Troll"
"1899","Gunnar","Maître forgeron"
"1900","Torgiel","Grenier"
"1902","Gunnar","Irrigation"
"1903","Gunnar","Vagabond"
"1904","Gunnar","Armurerie"
"1905","Gunnar","Phalange"
"1906","Gunnar","Champion des clans"
"1907","Torgiel","Waarg"
"1908","Torgiel","Mendiant"
"1909","Torgiel","Créature"
"1910","Torgiel","Cantinier"
"1911","Torgiel","Esclave"
"1912","Torgiel","Forgeur"
"1913","Darh","Guerriers putrides"
"1914","Darh","Canal"
"1915","Darh","Marché aux poissons"
"1916","Darh","Charnier"
"1917","Destin","Fantômes"
"1918","Destin","Spectres"
"1919","Destin","Charnier"
"1920","Destin","Goule"
"1921","Destin","Ombres"
"1922","Destin","Revenants"
"1923","Destin","Catacombes"
"1924","Destin","Héros squelettes"
"1925","Darh","Herboriste"
"1926","Darh","Brasserie"
"1927","Darh","Saloir"
"1928","Darh","Pont"
"1929","Darh","Squelettes"
"1930","Darh","Mausolée maudit"
"1931","Darh","Héros squelettes"
"1932","Serenissime","Temple"
"1933","Darh","Nécropole"
"1934","Darh","Abattoir"
"1935","Darh","Mélophores"
"1936","Darh","Tisserand"
"1937","Torgiel","Cages à corbeaux"
"1938","Torgiel","Entrepôt"
"1939","Torgiel","Infirmerie"
"1940","Torgiel","Enclos"
"1941","Torgiel","Tour de guet"
"1942","Darh","Moulin à vent"
"1943","Torgiel","Dresseur"
"1944","Darh","Académie du dogme"
"1945","Serenissime","Capitaine de navire"
"1946","Serenissime","Tambour"
"1947","Serenissime","Enquêteur"
"1948","Serenissime","Chasseur de sorcières"
"1949","Serenissime","Irrigation"
"1950","Serenissime","Geôle"
"1951","Serenissime","Moine guerrier"
"1952","Serenissime","Hallebardier"
"1953","Serenissime","Bourgeois"
"1954","Serenissime","Canal"
"1955","Serenissime","Caravelle"
"1956","Serenissime","Canons de marine"
"1957","Darh","Douves"
"1958","Darh","Matériel de campagne"
"1960","Torgiel","Tribune"
"1961","Torgiel","Chiens de chasse"
"1962","Torgiel","Baraques"
"1963","Torgiel","Prisonniers"
"1964","Torgiel","Cercle de pouvoir"
"1965","Torgiel","Tambour"
"1966","Serenissime","Commissaire"
"1967","Serenissime","Etat major"
"1968","Serenissime","Chariot bâché"
"1969","Serenissime","Tour de garde"
"1970","Darh","Chevaux de trait"
"1971","Torgiel","Armurerie"
"1972","Torgiel","Maître forgeron"
"1973","Torgiel","Artilleur"
"1974","Darh","Naturaliste"
"1975","Darh","Pâtures"
"1976","Darh","Avant-coureur"
"1977","Serenissime","Chiens de chasse"
"1978","Serenissime","Chariot de marchand"
"1979","Darh","Atelier"
"1980","Serenissime","Tortue"
"1981","Serenissime","Université"
"1982","Calias","Maître forgeron"
"1983","Cook","Tisserand"
"1984","Cook","Mendiant"
"1985","Cook","Moulin"
"1986","Cook","Marché aux poissons"
"1987","Cook","Boucherie"
"1988","Calias","Chantier naval"
"1989","Calias","Port"
"1990","Calias","Tisserand"
"1991","Calias","Boulangerie"
"1996","Calias","Cavalerie légère"
"1997","Calias","Sage"
"1998","Calias","Atelier"
"1999","Khader","Assassin"
"2000","Khader","Bastion de Brigands"
"2001","Khader","Baudet"
"2002","Khader","Brigands"
"2003","Khader","Chef de bande"
"2004","Khader","Hors la loi"
"2005","Khader","Voleur"
"2006","Khader","Esclave"
"2007","Khader","Baraques"
"2008","Khader","Chariot bâché"
"2009","Gaeghan","Dards de l&apos;écrin"
"2010","Gaeghan","Guilde mercenaire"
"2012","Gaeghan","Mercenaire"
"2013","Gaeghan","Capitaine Mercenaire"
"2014","Elric","Espion"
"2015","Elric","Maison Cossue"
"2016","Elric","Vagabond"
"2017","Elric","Vagabond (v)"
"2018","Elric","Eboueurs"
"2019","Anjin","Clairière sacrée"
"2020","Anjin","Feu de camp"
"2021","Anjin","Garde du corps"
"2022","Anjin","Paysan"
"2023","Anjin","Source de vie"
"2024","Anjin","Comte régnant"
"2025","Anjin","Catamaran"
"2026","Anjin","Cale sèche"
"2027","Construct","Clairière sacrée"
"2028","Construct","Feu de camp"
"2029","Construct","Garde du corps"
"2030","Construct","Paysan"
"2031","Construct","Source de vie"
"2032","Construct","Caserne"
"2033","Construct","Construct"
"2034","Construct","Homme d&apos;arme (v)"
"2035","Construct","Archer (v)"
"2059","Brumor","Chiens de guerre"
"2061","Brumor","Maison bourgeoise"
"2063","Vittel","Clairière sacrée"
"2064","Vittel","Feu de camp"
"2065","Vittel","Garde du corps"
"2066","Vittel","Paysan"
"2067","Vittel","Source de vie"
"2071","Vittel","Duc régnant"
"2072","Vittel","Arbre chantant"
"2073","Vittel","Nixies"
"2074","Vittel","Firebolgs"
"2079","Uruk","Clairière sacrée"
"2080","Uruk","Feu de camp"
"2081","Uruk","Garde du corps"
"2082","Uruk","Paysan"
"2083","Uruk","Source de vie"
"2084","Uruk","Duc régnant"
"2085","Uruk","Village des sans crocs"
"2086","Uruk","Guerriers Orcs (v)"
"2087","Uruk","Gobelins"
"2088","Uruk","Grotte gobeline"
"2120","Baronne","Clairière sacrée"
"2121","Baronne","Feu de camp"
"2122","Baronne","Garde du corps"
"2123","Baronne","Paysan"
"2124","Baronne","Source de vie"
